dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,n_rank,baseline_after_params,baseline_rank_gap,baseline_rendered,probe_mode,probe_max_passes,probe_inner_limit,probe_match_limit,probe_ban_length,probe_scheduler,probe_status,probe_runtime_ms,probe_peak_rss_mb,probe_passes,probe_total_size,probe_after_params,probe_rank_gap,probe_after_nodes,probe_rendered,probe_error,param_delta,rank_gap_delta,improved,reached_rank
pagie,54,EPLEX,25,sympy,EPLEX,0.711020095242334 - 1.0 * exp(3.0 * log(abs(-0.598)) * exp(4.0 * log(abs(log(abs(-0.160103007 * log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(-0.05737771564866 * x1 ** 2.0 * exp(2.0 * log(abs(-0.599076 * exp(log(abs(exp(log(abs(-0.137641 * x0))))))))) - 0.38920068 * x1 ** 2.0 * exp(log(abs(-0.599076 * exp(log(abs(exp(log(abs(-0.137641 * x0))))))))) - 0.66 * x1 ** 2.0 + 0.66 * log(abs(-0.397065375 * x0))))))),14.0,100.0,7.0,10.0,3.0,0.711020095242334 - exp(-1.542493575094516 * exp(4.0 * log(abs(-1.8319378771446049 + log(abs(log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(-0.05737771564866 * (x1 ** 2.0 * (exp(2.0 * log(0.08245741971600001 * abs(x0))) + abs(x0) * 0.559319649827539) + -11.502723531925998 * (log(abs(-0.397065375 * x0)) - x1 ** 2.0))))))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,75863.27712397906,1730.015625,3.0,363.0,10.0,3.0,52.0,0.711020095242334 - exp(-1.542493575094516 * exp(4.0 * log(abs(-1.8319378771446049 + log(abs(log(abs(-0.070444997 * x0)))) + 0.979101465343806 * exp(0.66 * (log(abs(x0)) - 0.9236543393079011 - x1 ** 2.0 * (1.0 + (exp(2.0 * log(0.08245741971600001 * abs(x0))) + 0.5593196498275389 * abs(x0)) / 11.502723531925998))))))),na,0.0,0.0,False,False
pagie,207,SRjl,28,original,PySR,(exp((x0 * x0 + -2.070416508854408) / -0.9127225021280265) / 0.7930212050599668 - (log(x1 * x1 + 0.02967420957975699) / 0.46744204530835465 * 1.2241357889443603 + (log(x0 * (x0 + 0.3151710038411712) / 1.6798225411910184 - -0.9127225021280265 + 5.0619692568130095) - log(0.6164048461557962)) / 0.4484206592623279 + 1.8030230409940051)) * -0.07504166558781589 + 0.8440482123056166,15.0,44.0,8.0,9.0,1.0,0.1965188827792381 * ((5.817389357009367 + log(10.036421893337366 + x0 * (x0 + 0.3151710038411712))) / 1.1743226417361152 + log(x1 * x1 + 0.02967420957975699) + exp((x0 * x0 + -2.070416508854408) / -0.9127225021280265) / -2.0767614900052704),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,79672.71495700697,544.328125,2.0,104.0,9.0,1.0,32.0,0.1965188827792381 * (log(x1 * x1 + 0.02967420957975699) + log(10.036421893337366 + x0 * (x0 + 0.3151710038411712)) / 1.1743226417361152 + (4.953825422635942 + exp((x0 * x0 + -2.070416508854408) / -0.9127225021280265) / -2.0767614900052704)),na,0.0,0.0,False,False
kotanchek,30,EPLEX,1,original,EPLEX,(x0 + 1.113 + 0.391) * ((-0.51 - log(abs(x0 * (x0 / (-0.192 - 0.598)) / exp(x0) + 0.703)) + 0.439) / exp(-0.101) + 0.23) * (-1.0 * 0.611 ** 2.0) / exp(x0) * (log(abs(x0 * (x1 / (0.001 - 1.26)) / exp(x0) + 0.678)) * (x0 / -0.375) / exp(x0) + 0.357) / exp(x0),15.0,56.0,7.0,9.0,2.0,(1.504 + x0) * 1.101323472479368 / exp(x0) * (0.6469045975637487 + (-0.51 - log(abs(x0 * x0 / -0.79 / exp(x0) + 0.703)))) * (log(abs(x0 * x1 / -1.2590000000000001 / exp(x0) + 0.678)) * x0 / exp(x0) + -0.133875) / exp(x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,487.3767920071259,135.375,3.0,440.0,9.0,2.0,48.0,(0.6469045975637487 + (-0.51 - log(abs(x0 * x0 / -0.79 / exp(x0) + 0.703)))) * ((1.504 + x0) * ((log(abs(x0 * x1 / -1.2590000000000001 / exp(x0) + 0.678)) * x0 / exp(x0) + -0.133875) * 1.101323472479368)) / exp(x0) / exp(x0),na,0.0,0.0,False,False
kotanchek,140,Operon,21,sympy,Operon,(-0.0023628981673482624 * x1 + 3.54178737325e-05 * exp(1.6172654628753662 * x0 * (0.6182689070701599 * x0 - 1.236541986465454) - 0.3036648035049438 * x1 * exp(x1 * (1.0879286389089486 - 0.29414598863525043 * x1))) + 0.05424135756401594) * exp(-1.6172654628753662 * x0 * (0.6182689070701599 * x0 - 1.236541986465454) + 0.3036648035049438 * x1 * exp(x1 * (1.0879286389089486 - 0.29414598863525043 * x1))),15.0,59.0,8.0,13.0,5.0,3.54178737325e-05 * (exp(0.999904950174269 * ((x0 - 2.0000067483987736) * x0) - 0.3036648035049438 * x1 * exp(x1 * (0.29414598863525043 * (3.6986009700714013 - x1)))) + -66.71485095899558 * x1 + 1531.4684888676197) * exp(-0.999904950174269 * ((x0 - 2.0000067483987736) * x0 - 0.30369366953530874 * (exp(x1 * (0.29414598863525043 * (3.6986009700714013 - x1))) * x1))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,78636.88945802278,912.109375,5.0,180.0,13.0,5.0,51.0,3.54178737325e-05 * (exp(0.999904950174269 * ((x0 + -2.0000067483987736) * x0 + -0.30369366953530874 * (exp(x1 * (-0.29414598863525043 * (x1 + -3.6986009700714013))) * x1))) + -66.71485095899558 * x1 + 1531.4684888676197) * exp(-0.999904950174269 * ((x0 + -2.0000067483987736) * x0 + -0.30369366953530874 * (exp(x1 * (-0.29414598863525043 * (x1 + -3.6986009700714013))) * x1))),na,0.0,0.0,False,False
kotanchek,127,Operon,8,sympy,Operon,(-1.038265585899353 * (0.000710901323037583 * x0 ** 2.0 + 3.25083929056e-05 * x1) * (5.336468696594238 * x1 - 22.95830535888672) * (2.6853957176208496 * x1 * exp(3.0556442737579346 * x1) + 1.0) * (43.75576023664235 * x0 * x1 + 68.11995697021484 * x0 + 50.261714935302734) - 0.014807790517807 * exp(2.7948594093322754 * x0 + 3.0556442737579346 * x1)) * exp(-2.7948594093322754 * x0 - 3.0556442737579346 * x1),15.0,64.0,9.0,12.0,3.0,(-0.46282336316287104 * (exp(3.0556442737579346 * x1) * x1 + 0.37238459622105863) * ((x1 - 4.302153102395002) * (x0 ** 2.0 + 0.0457284180689046 * x1)) * (x0 * (x1 + 1.556822612652704) + 1.1486879593332286) - 0.014807790517807 * exp(2.7948594093322754 * (x0 - -1.0933087594871056 * x1))) * exp(-2.7948594093322754 * (x0 - -1.0933087594871056 * x1)),long_backoff,12,360,50000,30,fresh_rematch_backoff,timeout,na,450.078125,na,na,na,na,na,na,timeout,na,na,False,False
kotanchek,132,Operon,13,sympy,Operon,(31.249866299263655 * x1 * exp(x0 * (6.930891990661621 - 4.3688435554504395 * exp(0.1313982456922531 * x0)) * exp(-0.1313982456922531 * x0) + 1.0667701959609985 * x1) + (1.0904575881255614 * x1 + 0.0036648171953857 * exp(2.5961806774139404 * x1) - 0.007059862144446493) * exp(exp(0.5352578163146973 * x0))) * exp(-1.0 * exp(0.5352578163146973 * x0)) / (297.547607421875 * x1 + exp(2.5961806774139404 * x1) - 1.9263886213302612),15.0,64.0,10.0,12.0,2.0,exp(-1.0 * exp(0.5352578163146973 * x0)) * (exp(x0 * (6.930891990661621 + -4.3688435554504395 * exp(0.1313982456922531 * x0)) * exp(-0.1313982456922531 * x0) + 1.0667701959609985 * x1) * (31.249866299263655 * x1 / (297.547607421875 * x1 + exp(2.5961806774139404 * x1) + -1.9263886213302612)) + exp(exp(0.5352578163146973 * x0)) * 0.0036648171953857),long_backoff,12,360,50000,30,fresh_rematch_backoff,timeout,na,932.265625,na,na,na,na,na,na,timeout,na,na,False,False
kotanchek,122,Operon,3,sympy,Operon,((-1.351215409826481e-06 * x1 + 1.4371197494e-06 * exp(0.3769945502281189 * x1)) * exp(1.0000002160854038 * x0 ** 2.0) - (0.00828961069748217 * x1 + 1.0000287294387817 * (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)) * (exp(0.0002179348812206 * x1) - 1.004889965057373) + 0.04449209985590222) * exp(2.000000476837158 * x0)) * exp(-1.0000002160854038 * x0 ** 2.0) / (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)),15.0,66.0,10.0,15.0,5.0,(1.4371197494e-06 * (exp(0.3769945502281189 * x1) + -0.9402246475219729 * x1) * exp(1.0000002160854038 * x0 ** 2.0) - (0.00828961069748217 * x1 + 1.0000287294387817 * (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)) * (exp(0.0002179348812206 * x1) - 1.004889965057373) + 0.04449209985590222) * exp(2.000000476837158 * x0)) * (exp(-1.0000002160854038 * x0 ** 2.0) / (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,61205.64258500235,915.8125,3.0,279786.0,15.0,5.0,62.0,(-1.351215409826481e-06 * (x1 + exp(0.3769945502281189 * x1) / -0.9402246475219729) * exp(1.0000002160854038 * x0 ** 2.0) - (1.0000287294387817 * (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)) * (exp(0.0002179348812206 * x1) - 1.004889965057373) - -0.00828961069748217 * x1 - -0.04449209985590222) * exp(2.000000476837158 * x0)) * (exp(-1.0000002160854038 * x0 ** 2.0) / (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1))),na,0.0,0.0,False,False
kotanchek,37,EPLEX,8,sympy,EPLEX,2.02043735428491 * (x1 * ((0.691615148996052 * x0 - 2.18523287173646) * exp(0.828 * x0) + 0.691615148996052 * E) * exp(-1.0 * (0.369 * x0 * exp(exp(0.936 * x0)) + 0.369 * E) * exp(-1.0 * exp(0.936 * x0)) + log(abs(1.00803208550427 - 0.213 * x1))) + 0.703521388433011 * log(abs(-0.877)) * exp(0.828 * x0)) ** 2.0 * exp(-1.656 * x0),15.0,67.0,9.0,11.0,2.0,2.02043735428491 * (0.1473140267361591 * exp(-0.369 * (E + exp(exp(0.936 * x0)) * x0) * exp(-1.0 * exp(0.936 * x0)) + log(abs(4.7325450023674644 - x1))) * (E + exp(0.828 * x0) * (x0 + -3.1596081649000056)) * x1 + -0.09233597682528863 * exp(0.828 * x0)) ** 2.0 * exp(-1.656 * x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,timeout,na,658.5625,na,na,na,na,na,na,timeout,na,na,False,False
kotanchek,138,Operon,19,sympy,Operon,(0.9867714047431946 * (0.6002479791641235 * x1 - exp(0.2208170741796494 * x1)) * (0.6941707730293274 * x1 - exp(0.2583339512348175 * x1)) * ((1.2858601808547974 * x0 - 0.7564386129379272) * exp(0.8911798000335693 * x0) + 1.0) * exp(((2.1546506881713867 * x1 - exp(0.6885151863098145 * x0)) * exp(1.0648982524871826 * x0) - 1.0) * exp(-1.0648982524871826 * x0)) + 0.0034536698367447 * exp(0.8911798000335693 * x0)) * exp(-0.8911798000335693 * x0),15.0,70.0,12.0,15.0,3.0,(1.2688500569654266 * (exp(0.8911798000335693 * x0) * (x0 + -0.5882743895491591) + 0.7776895302374424) * (0.6002479791641235 * x1 - exp(0.2208170741796494 * x1)) * (0.6941707730293274 * x1 - exp(0.2583339512348175 * x1)) * exp(((2.1546506881713867 * x1 - exp(0.6885151863098145 * x0)) * exp(1.0648982524871826 * x0) + -1.0) * exp(-1.0648982524871826 * x0)) + 0.0034536698367447 * exp(0.8911798000335693 * x0)) * exp(-0.8911798000335693 * x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,3627.4668340047356,274.015625,2.0,13076.0,15.0,3.0,64.0,(1.2688500569654266 * (exp(0.8911798000335693 * x0) * (x0 + -0.5882743895491591) + 0.7776895302374424) * (0.6002479791641235 * x1 - exp(0.2208170741796494 * x1)) * (0.6941707730293274 * x1 - exp(0.2583339512348175 * x1)) * exp(((2.1546506881713867 * x1 - exp(0.6885151863098145 * x0)) * exp(1.0648982524871826 * x0) + -1.0) * exp(-1.0648982524871826 * x0)) + 0.0034536698367447 * exp(0.8911798000335693 * x0)) * exp(-0.8911798000335693 * x0),na,0.0,0.0,False,False
kotanchek,141,Operon,22,sympy,Operon,-0.9607962977390443 * exp(-0.9999709140625515 * x0 ** 2.0 + 1.9999104025243786 * x0 + 0.08768411202453105 * exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1))) + 0.9996626973152161 * exp(-0.9999709140625515 * x0 ** 2.0 + 1.9999104025243786 * x0 - 0.004497913058093474 * x1 ** 2.0 + 0.0226408985825998 * x1 + 0.08768411202453105 * exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1))) + 5.4139832173e-06,15.0,75.0,10.0,15.0,5.0,-0.9607962977390443 * exp(-0.9999709140625515 * x0 ** 2.0 + 1.9999104025243786 * x0 + 0.08768411202453105 * exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1))) + 0.9996626973152161 * exp(-0.9999709140625515 * x0 ** 2.0 + 1.9999104025243786 * x0 + -0.004497913058093474 * x1 ** 2.0 + 0.0226408985825998 * x1 + 0.08768411202453105 * exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1))) + 5.4139832173e-06,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,50598.44941701158,833.75,3.0,238954.0,15.0,5.0,65.0,-0.9607962977390443 * exp(0.08768411202453105 * (exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1)) + -11.404242923538911 * (x0 ** 2.0 + -1.999968573485206 * x0))) + 0.9996626973152161 * exp(0.08768411202453105 * (exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1)) + (-11.404242923538911 * (x0 ** 2.0 + -1.999968573485206 * x0) + -0.05129678517854077 * (x1 ** 2.0 + x1 / -0.1986631865199137)))) + 5.4139832173e-06,na,0.0,0.0,False,False
pagie,208,SRjl,29,original,PySR,(3.236280732539138 - (exp((x0 * 0.8711862948146658 * x0 - 1.4463777302232852) / -1.1229045766931818 - 0.38774714433390006) - 0.03493443331994396)) / 2.2742077730412187 - -0.5247126490556616 * 1.0567046218417722 - exp((x1 * -0.21525155901116402 - x1) / (1.4463777302232852 + 0.1702692227032015) * x1) / 0.9535730587566704 - -0.035812070963743975 / 0.7979280008756646 * -0.08613054453877614,16.0,35.0,5.0,8.0,3.0,(-6.678889164790284 + exp((x0 * x0 - 1.6602393068304457) * -0.7758328827728213)) * -0.2983825459583729 - exp((x1 * -0.21525155901116402 - x1) * (x1 / 1.6166469529264866)) / 0.9535730587566704 - 0.0038656535048068826,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,96.71779096242972,113.265625,3.0,57.0,8.0,3.0,27.0,(-6.678889164790284 + exp((x0 * x0 - 1.6602393068304457) * -0.7758328827728213)) * -0.2983825459583729 - exp((x1 * -0.21525155901116402 - x1) * (x1 / 1.6166469529264866)) / 0.9535730587566704 - 0.0038656535048068826,na,0.0,0.0,False,False
pagie,58,EPLEX,29,original,EPLEX,exp(0.825) - log(abs(0.235 + ((0.529 * log(abs(0.42 - 0.575 - exp(log(abs(log(abs(0.314 + 0.583 - exp(log(abs(-0.003 + -0.575 / exp(0.732) / x1)) - exp(0.592)))))) - x0 ** 2.0)))) ** 2.0 * (exp(exp(exp(-0.032) + (0.732 / -0.577 - 0.658 / x1 / x1))) / log(abs(-0.035)))) ** 2.0)) ** 2.0,16.0,55.0,9.0,11.0,2.0,2.2818807653293036 - log(abs(0.235 + ((0.529 * log(abs(-0.15499999999999997 - exp(log(abs(log(abs(0.897 - 0.16404737800373753 * abs(-0.003 + -0.27654402778932236 / x1))))) - x0 ** 2.0)))) ** 2.0 * (exp(0.7407261670392421 / exp(0.658 / x1 / x1)) / -3.3524072174927233)) ** 2.0)) ** 2.0,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,69.48041601572186,112.390625,2.0,104.0,11.0,2.0,49.0,2.2818807653293036 - log(abs(0.235 + ((0.529 * log(abs(-0.15499999999999997 - exp(log(abs(log(abs(0.897 - 0.16404737800373753 * abs(-0.003 + -0.27654402778932236 / x1))))) - x0 ** 2.0)))) ** 2.0 * (exp(0.7407261670392421 / exp(0.658 / x1 / x1)) / -3.3524072174927233)) ** 2.0)) ** 2.0,na,0.0,0.0,False,False
kotanchek,137,Operon,18,sympy,Operon,(-1.0000067949295044 * (0.0016091535799205 * x1 - 0.0074326260946691) * (4.317282676696777 * x1 + exp(1.1061540842056274 * x1) + 0.969309637568713 * exp(3.6427340507507324 * x1 - exp(0.645723819732666 * x1)) + 5.32090425491333) - 2.6597272154e-06 * exp(1.3812974691390991 * x0 * (0.7240105271339417 * x0 - 1.4479488134384155))) * exp(-1.3812974691390991 * x0 * (0.7240105271339417 * x0 - 1.4479488134384155)),16.0,58.0,11.0,13.0,2.0,(-0.0016091645140056373 * (x1 - 4.618966261154704) * (4.317282676696777 * x1 + exp(1.1061540842056274 * x1) + 0.969309637568713 * exp(3.6427340507507324 * x1 - exp(0.645723819732666 * x1)) + 5.32090425491333) - 2.6597272154e-06 * exp(1.0000739087601787 * ((x0 - 1.9999002212996078) * x0))) * exp(-1.0000739087601787 * ((x0 - 1.9999002212996078) * x0)),long_backoff,12,360,50000,30,fresh_rematch_backoff,timeout,na,403.171875,na,na,na,na,na,na,timeout,na,na,False,False
pagie,46,EPLEX,17,original,EPLEX,exp(0.168 * ((-0.084 + ((x0 * -0.358) ** 2.0 - 0.794)) / (0.458 * (x0 * (-0.52 + (-0.467 + -0.961 / (-0.144 + ((-0.799 / (-0.608 * x0) ** 2.0) ** 3.0 - 0.955)) ** 2.0)))) ** 2.0)) + exp(0.548 ** 3.0 * ((-0.49 / (x1 * -0.786) ** 2.0 - 0.617) / x1 ** 2.0)) ** 3.0,16.0,67.0,6.0,10.0,4.0,exp((-0.878 + (x0 * -0.358) ** 2.0) * 0.800900059114052 / (x0 * (-0.9870000000000001 + -0.961 / (-1.099 + (-2.1614222645429364 / x0 ** 2.0) ** 3.0) ** 2.0)) ** 2.0) + exp((-0.793142072787781 / x1 ** 2.0 + -0.617) * (0.16456659200000004 / x1 ** 2.0)) ** 3.0,long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,61.17941698175855,112.296875,2.0,72.0,10.0,4.0,47.0,exp((-0.878 + (x0 * -0.358) ** 2.0) * 0.800900059114052 / (x0 * (-0.9870000000000001 + -0.961 / (-1.099 + (-2.1614222645429364 / x0 ** 2.0) ** 3.0) ** 2.0)) ** 2.0) + exp((-0.793142072787781 / x1 ** 2.0 + -0.617) * (0.16456659200000004 / x1 ** 2.0)) ** 3.0,na,0.0,0.0,False,False
kotanchek,199,SRjl,20,sympy,PySR,(0.07960520452659406 * (x0 + 1.306703785320237 * exp(x0)) * ((4.163159714245772 * x1 - 0.2697526145950635 * exp(x1) + 1.9459994320156533) * exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) - 1.921832609458232) + (0.00803395943054373 * exp(x0 ** 2.0) + 0.02836243217522235) * exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0)) * exp(-1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) / (0.7398014287720319 * exp(x0 ** 2.0) + 2.611734354409015),16.0,68.0,9.0,13.0,4.0,exp(-1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) * (0.010859615997064228 * (41.25103983839537 * (exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) * (x1 - 0.06479516355618219 * exp(x1) + 0.46743328759564645) - 0.46162836436036303) * ((x0 + 1.306703785320237 * exp(x0)) / (exp(x0 ** 2.0) + 3.5303180729782215)) + exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,7521.462749980856,337.65625,2.0,64373.0,13.0,4.0,55.0,exp(-1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) * (0.010859615997064228 * (41.25103983839537 * (exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0) * (x1 - 0.06479516355618219 * exp(x1) + 0.46743328759564645) - 0.46162836436036303) * ((x0 + 1.306703785320237 * exp(x0)) / (exp(x0 ** 2.0) + 3.5303180729782215)) + exp(1.899130564103378 * (x1 - 0.9074669493168073) ** 2.0))),na,0.0,0.0,False,False
kotanchek,149,Operon,30,sympy,Operon,((0.0002122125961842825 * x1 - 0.0002253897109767 * exp(0.3773067891597748 * x1)) * exp(0.5447754859924316 * x0 + exp(0.6602987051010132 * x0) + exp(1.1763114929199219 * x0)) + ((1.3680722417486635 - 0.9994593262672424 * exp(0.6509695649147034 * x0)) * exp(exp(1.1763114929199219 * x0)) - 1.137056359314377) * exp(exp(0.0994609072804451 * x1))) * exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0) - exp(1.1763114929199219 * x0)) / (0.9415363073348999 * x1 - exp(0.3773067891597748 * x1)),17.0,43.0,11.0,17.0,6.0,((0.0002122125961842825 * x1 + -0.0002253897109767 * exp(0.3773067891597748 * x1)) * exp(0.5447754859924316 * x0 + exp(0.6602987051010132 * x0) + exp(1.1763114929199219 * x0)) + ((1.3680722417486635 + -0.9994593262672424 * exp(0.6509695649147034 * x0)) * exp(exp(1.1763114929199219 * x0)) + -1.137056359314377) * exp(exp(0.0994609072804451 * x1))) * (exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0) - exp(1.1763114929199219 * x0)) / (0.9415363073348999 * x1 - exp(0.3773067891597748 * x1))),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,18389.58674998139,699.671875,2.0,196143.0,17.0,6.0,72.0,((0.0002122125961842825 * x1 + -0.0002253897109767 * exp(0.3773067891597748 * x1)) * exp(0.5447754859924316 * x0 + exp(0.6602987051010132 * x0) + exp(1.1763114929199219 * x0)) + ((1.3680722417486635 + -0.9994593262672424 * exp(0.6509695649147034 * x0)) * exp(exp(1.1763114929199219 * x0)) + -1.137056359314377) * exp(exp(0.0994609072804451 * x1))) * (exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0) - exp(1.1763114929199219 * x0)) / (0.9415363073348999 * x1 - exp(0.3773067891597748 * x1))),na,0.0,0.0,False,False
kotanchek,43,EPLEX,14,original,EPLEX,log(abs(exp(exp((-0.425 * x0) ** 3.0) ** 3.0))) / exp(-1.0 * 1.445 ** 2.0 / (0.951 - -1.0 * 0.668 ** 3.0) - (-0.003 + log(abs(x1 + 0.327 + 0.383))) - (-0.39 + -1.0 * 0.795 ** 3.0 / (-1.0 * 0.668 ** 2.0 / (1.455 - (-0.004 + -1.0 * 0.448 ** 3.0)) - (-0.264 + log(abs(x1 - exp((-0.273 * -0.286) ** 3.0) ** 3.0 - log(abs(x1 + 0.912))))))) - x0),17.0,48.0,1.0,8.0,7.0,log(abs(exp(exp((-0.425 * x0) ** 3.0) ** 3.0))) / exp(-1.6686535037591643 - log(abs(0.71 + x1)) - -0.39 - -0.5024598750000001 / (-0.024088040382776454 - log(abs(x1 - 1.0014289512196342 - log(abs(x1 + 0.912))))) - x0),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,56.58991599921137,95.578125,2.0,62.0,8.0,7.0,40.0,log(abs(exp(exp((-0.425 * x0) ** 3.0) ** 3.0))) / exp(-1.6686535037591643 - log(abs(0.71 + x1)) - -0.39 - -0.5024598750000001 / (-0.024088040382776454 - log(abs(x1 - 1.0014289512196342 - log(abs(x1 + 0.912))))) - x0),na,0.0,0.0,False,False
kotanchek,130,Operon,11,sympy,Operon,(3.2214589013059935 * x1 + (2.8703616067811595 * x1 - 16.966283485403892) * exp(0.3564732372760773 * x1) + 0.0006644097738899 * exp(2.064720630645752 * x0 * (0.4841774106025696 * x0 - 0.9682721495628357) + 0.0918822064995766 * x1 * (3.7386786937713623 * x1 - 3.2311415672302246)) + 17.01768398993113) * exp(-2.064720630645752 * x0 * (0.4841774106025696 * x0 - 0.9682721495628357) - 0.0918822064995766 * x1 * (3.7386786937713623 * x1 - 3.2311415672302246)),18.0,62.0,10.0,14.0,4.0,(3.2214589013059935 * x1 + 2.8703616067811595 * (x1 - 5.9108522930774505) * exp(0.3564732372760773 * x1) + 0.0006644097738899 * exp(0.9996910885637647 * ((x0 - 1.999829253408992) * x0 - -0.34362419722095633 * (x1 * (x1 - 0.8642469256888284)))) + 17.01768398993113) * exp(-0.9996910885637647 * ((x0 - 1.999829253408992) * x0) - 0.3435180477766676 * (x1 * (x1 - 0.8642469256888284))),long_backoff,12,360,50000,30,fresh_rematch_backoff,timeout,na,648.6875,na,na,na,na,na,na,timeout,na,na,False,False
kotanchek,129,Operon,10,sympy,Operon,(-1079.812029138382 * x0 + (-388.51850190576806 * x0 + 1.0046592950820923 * exp(1.7618920803070068 * x0) + 1001.3158473242584) * exp(1.9537824392318726 * x0) + (-0.6956022206973339 * x1 ** 2.0 + 3.478630688427889 * x1 - 0.0019379730802029 * exp(2.816107749938965 * x0) - 5.114101358539601) * exp(1.9537824392318726 * x0) - 886.9176897607686) * exp(-1.9537824392318726 * x0) / (358.9328602152236 * x1 ** 2.0 - 1794.9840087890625 * x1 + exp(2.816107749938965 * x0) + 2638.891845703125),18.0,77.0,12.0,14.0,2.0,exp(-1.9537824392318726 * x0) * ((x0 + exp(1.9537824392318726 * x0) * 0.35980197610484105 * (x0 + -0.0025858724620681363 * exp(1.7618920803070068 * x0) + -2.577266828767705) + 0.8213630389619475) * (-1079.812029138382 / (358.9328602152236 * x1 ** 2.0 + -1794.9840087890625 * x1 + exp(2.816107749938965 * x0) + 2638.891845703125)) + exp(1.9537824392318726 * x0) * -0.0019379730802029),long_backoff,12,360,50000,30,fresh_rematch_backoff,ok,129751.72195900814,1336.734375,3.0,335749.0,14.0,2.0,52.0,exp(-1.9537824392318726 * x0) * ((0.8213630389619475 + (x0 + exp(1.9537824392318726 * x0) * 0.35980197610484105 * (x0 + -0.0025858724620681363 * exp(1.7618920803070068 * x0) + -2.577266828767705))) * (-1079.812029138382 / (358.9328602152236 * x1 ** 2.0 + -1794.9840087890625 * x1 + exp(2.816107749938965 * x0) + 2638.891845703125)) + exp(1.9537824392318726 * x0) * -0.0019379730802029),na,0.0,0.0,False,False
